,time,VNINDEX,MA50,z_score,sign,cross,asset_allocation,return,return_shifted
49,2022-09-13,1248.4,1230.4784,0.08066554012314317,1,True,45475910187.617516,0.0,0.04486922692742512
50,2022-09-14,1240.77,1231.3832,-0.05415451774313,1,False,47516379121.55693,0.04486922692742512,-0.018126307548486653
51,2022-09-15,1245.66,1232.6706,0.002753991005645664,1,False,46655082620.0091,-0.018126307548486653,0.06824796871284922
52,2022-09-16,1234.03,1234.359,-0.20763025451693948,-1,True,49839197238.95488,0.06824796871284922,0.14092972653521718
53,2022-09-19,1205.43,1235.138,-0.6717159366715495,-1,False,56863021676.57555,0.14092972653521718,-0.05275545461196063
54,2022-09-20,1218.93,1236.0904,-0.47350764144696234,-1,False,53863187117.41803,-0.05275545461196063,0.042100871294336484
55,2022-09-21,1210.55,1237.1956,-0.6233407028980994,-1,False,56130874225.751205,0.042100871294336484,-0.014278765596370757
56,2022-09-22,1214.7,1237.9932,-0.5703844810779143,-1,False,55329394629.96233,-0.014278765596370757,0.05188268753635028
57,2022-09-23,1203.28,1238.5803999999998,-0.7600563420250825,-1,False,58200032323.12409,0.05188268753635028,0.11819731593800564
58,2022-09-26,1174.35,1238.424,-1.2145788167193892,-1,False,65079119931.22253,0.11819731593800564,0.027757185061859646
59,2022-09-27,1166.54,1238.1698,-1.3339340908003228,-1,False,66885533106.81643,0.027757185061859646,0.07957567456277914
60,2022-09-28,1143.62,1237.5124,-1.6856054855903213,-1,False,72207994522.28244,0.07957567456277914,0.054646408126372004
61,2022-09-29,1126.07,1236.4672,-1.946323732189096,-1,False,76153902060.93391,0.054646408126372004,-0.02285660108911547
62,2022-09-30,1132.11,1235.2266,-1.8313156577993996,-1,False,74413282700.14758,-0.02285660108911547,0.13953077430207927
63,2022-10-03,1086.44,1232.986,-2.517348631166957,-1,False,84796225653.65869,0.13953077430207927,0.016825183981396208
64,2022-10-04,1078.14,1230.6536,-2.611615887262326,-1,False,86222937751.20949,0.016825183981396208,-0.07709631105153936
65,2022-10-05,1104.26,1228.9688,-2.172397071946199,-1,False,79575467322.56473,-0.07709631105153936,0.08270806807004072
66,2022-10-06,1074.52,1226.7578,-2.6072592096647838,-1,False,86157000490.58472,0.08270806807004072,0.09852919630251145
67,2022-10-07,1035.91,1223.6552,-3.1681522268041187,-1,False,94645980504.75711,0.09852919630251145,-0.02496401703740836
68,2022-10-10,1042.48,1220.3424,-3.0120384727758154,-1,False,92283236634.91414,-0.02496401703740836,0.08362042388710855
69,2022-10-11,1006.2,1216.3398,-3.5219087609809017,-1,False,100000000000.0,0.08362042388710855,-0.07779736078822475
70,2022-10-12,1034.81,1212.409,-3.007877671908548,-1,False,92220263921.17752,-0.07779736078822475,-0.05182980259016856
71,2022-10-13,1050.99,1208.5964,-2.6920643559670796,-1,False,87440505847.32965,-0.05182980259016856,-0.03996850247304784
72,2022-10-14,1061.85,1204.8382,-2.4611478060888503,-1,False,83945639773.1261,-0.03996850247304784,0.01771051204585916
73,2022-10-17,1051.58,1200.7867999999999,-2.5593799863212148,-1,False,85432360037.5254,0.01771051204585916,-0.04438755549983542
74,2022-10-18,1063.66,1197.0052,-2.3088220552798737,-1,False,81640226414.87782,-0.04438755549983542,-0.0010062029660143912
75,2022-10-19,1060.07,1193.0716,-2.303394374270027,-1,False,81558079776.91309,-0.0010062029660143912,-0.007000095562443964
76,2022-10-20,1058.45,1189.0636,-2.265672307181791,-1,False,80987165424.58527,-0.007000095562443964,0.10006311435388082
77,2022-10-21,1019.82,1184.33,-2.801117145896028,-1,False,89090993419.6622,0.10006311435388082,0.07608173534925622
78,2022-10-24,986.15,1179.0116,-3.2489734931568184,-1,False,95869190803.01927,0.07608173534925622,-0.04200168479559274
79,2022-10-25,997.7,1173.719,-2.9829191853091284,-1,False,91842523269.30232,-0.04200168479559274,-0.0033236532280148667
80,2022-10-26,993.36,1168.1022,-2.9627502006951185,-1,False,91537270570.36928,-0.0033236532280148667,-0.10338415185170868
81,2022-10-27,1028.01,1163.1686,-2.3374674474313824,-1,False,82073767489.63127,-0.10338415185170868,-0.012550131781626894
82,2022-10-28,1027.36,1158.2102,-2.269409761567504,-1,False,81043730891.8218,-0.012550131781626894,-0.016208300736194725
83,2022-10-31,1027.94,1153.2957999999999,-2.1826174142435506,-1,False,79730149728.74391,-0.016208300736194725,-0.031540748754693815
84,2022-11-01,1033.75,1148.5872,-2.0164602388355575,-1,False,77215401107.97548,-0.031540748754693815,0.018005175652018757
85,2022-11-02,1023.19,1143.8424,-2.1083201067298183,-1,False,78605677967.96567,0.018005175652018757,-0.004988001423404942
86,2022-11-03,1019.81,1138.8224,-2.0824138295000454,-1,False,78213592734.37375,-0.004988001423404942,0.05214688108476517
87,2022-11-04,997.15,1133.2222,-2.3518991394296274,-1,False,82292187653.9054,0.05214688108476517,0.04557175760759158
88,2022-11-07,975.19,1126.9484,-2.5996863625282236,-1,False,86042387282.66762,0.04557175760759158,-0.034672334986592945
89,2022-11-08,981.65,1120.93,-2.402571185830649,-1,False,83059096807.7568,-0.034672334986592945,-0.02775975586658841
90,2022-11-09,985.59,1115.2258,-2.2502264792090627,-1,False,80753396557.87415,-0.02775975586658841,0.09387090241831575
91,2022-11-10,947.24,1108.5828000000001,-2.7510864378215536,-1,False,88333790766.1059,0.09387090241831575,-0.037375832049094115
92,2022-11-11,954.53,1102.0632,-2.5329429463384416,-1,False,85032241838.1721,-0.037375832049094115,0.019017077075422772
93,2022-11-14,941.04,1095.3370000000002,-2.6397873840986597,-1,False,86649306535.10461,0.019017077075422772,0.06023172244515895
94,2022-11-15,911.9,1088.027,-2.9846252084437728,-1,False,91868343516.39253,0.06023172244515895,-0.09630212177265818
95,2022-11-16,942.9,1082.0216,-2.4000690185665046,-1,False,83021227112.0245,-0.09630212177265818,-0.0911909351600626
96,2022-11-17,969.26,1076.7148,-1.8998440796763558,-1,False,75450443773.54305,-0.0911909351600626,-0.017931413847145472
97,2022-11-18,969.33,1071.1258,-1.8104516267231259,-1,False,74097510641.28886,-0.017931413847145472,0.00935881501901692
98,2022-11-21,960.65,1065.3464,-1.8562709850967138,-1,False,74790975536.75032,0.00935881501901692,0.008325208657654848
99,2022-11-22,952.12,1059.4208,-1.8974114170584397,-1,False,75413626013.80333,0.008325208657654848,0.0007120271724276872
100,2022-11-23,946.0,1053.5254,-1.9009593133180769,-1,False,75467322564.69646,0.0007120271724276872,-0.024294973737732595
101,2022-11-24,947.71,1047.5664,-1.779815874247865,-1,False,73633845944.93016,-0.024294973737732595,-0.09416252966788174
102,2022-11-25,971.46,1042.315,-1.321694954460306,-1,False,66700296741.580444,-0.09416252966788174,-0.13701057666252292
103,2022-11-28,1005.69,1038.3202,-0.7178764996720702,-1,False,57561650621.45511,-0.13701057666252292,-0.12545500459365688
104,2022-11-29,1032.16,1034.5848,-0.2407365812353322,-1,False,50340253478.32198,-0.12545500459365688,-0.09262191455793933
105,2022-11-30,1048.42,1031.3422,0.06733644455821215,1,True,45677642821.827835,-0.09262191455793933,0.04486367547582226
106,2022-12-01,1036.28,1027.7738,-0.06806492489467811,1,False,47726909765.88684,0.04486367547582226,-0.23140463576689685
107,2022-12-02,1080.01,1025.3084000000001,0.6616611965323638,1,False,36682681595.23225,-0.23140463576689685,-0.09954443249584644
108,2022-12-05,1093.67,1023.6948,0.9029307793962045,1,False,33031124873.409023,-0.09954443249584644,0.3085015062094063
109,2022-12-06,1048.69,1021.3378000000001,0.22963611210065044,1,False,43221276648.64669,0.3085015062094063,0.03107569015910605
110,2022-12-07,1041.02,1019.2858,0.1408913160781657,1,False,44564407650.06104,0.03107569015910605,-0.0591237022699278
111,2022-12-08,1050.53,1017.775,0.3149814990622546,1,False,41929594880.32314,-0.0591237022699278,-0.016455546077809857
112,2022-12-09,1051.81,1016.169,0.3605702283824559,1,False,41239620499.746086,-0.016455546077809857,0.10813377268753532
113,2022-12-12,1032.07,1015.0816,0.0659242365189782,1,False,45699016248.58585,0.10813377268753532,-0.08367225011797175
114,2022-12-13,1047.45,1014.4678,0.3185704662492094,1,False,41875276730.88892,-0.08367225011797175,-0.023160137570053196
115,2022-12-14,1050.43,1013.3911999999999,0.3826505907676903,1,False,40905439561.01749,-0.023160137570053196,-0.030824475826105036
116,2022-12-15,1055.32,1013.0072,0.46596138717612207,1,False,39644550828.1127,-0.030824475826105036,0.019125119554609826
117,2022-12-16,1052.48,1013.3385999999998,0.4158643337575236,1,False,40402757602.38916,0.019125119554609826,0.08283312188748626
118,2022-12-19,1038.4,1013.257,0.19473846109088608,1,False,43749444147.45843,0.08283312188748626,0.08529587920014836
119,2022-12-20,1023.13,1013.5956000000001,-0.05182295279245186,1,False,47481091450.533676,0.08529587920014836,0.019795349699045728
120,2022-12-21,1018.88,1013.2769999999999,-0.11392535419558195,1,False,48420996259.88936,0.019795349699045728,-0.021219195234765453
121,2022-12-22,1022.61,1012.7094000000001,-0.046038270645168376,1,False,47393541686.78892,-0.021219195234765453,0.007263060190883186
122,2022-12-23,1020.34,1011.8792,-0.06878208647164827,1,False,47737763832.71919,0.007263060190883186,0.1692874148995529
123,2022-12-26,985.21,1010.5518000000001,-0.6027452125004278,-1,True,55819166465.0456,0.1692874148995529,-0.08798158630520025
124,2022-12-27,1004.57,1009.37,-0.2782564529890886,-1,False,50908107653.21685,-0.08798158630520025,-0.056252424430558556
125,2022-12-28,1015.66,1008.4817999999999,-0.08904269084659315,1,True,48044403174.55153,-0.056252424430558556,0.026805547814871655
126,2022-12-29,1009.29,1007.4986,-0.1741353336401025,1,False,49332259721.08395,0.026805547814871655,0.009427890738431532
127,2022-12-30,1007.09,1007.2439999999999,-0.20486586517839533,-1,True,49797358875.61426,0.009427890738431532,-0.17117911225950722
128,2023-01-03,1043.9,1008.3989999999999,0.35835871691162524,1,True,41273091190.41852,-0.17117911225950722,-0.008555593400200734
129,2023-01-04,1046.35,1009.3720000000001,0.381690162928923,1,False,40919975403.82389,-0.008555593400200734,-0.04803030639418637
130,2023-01-05,1055.82,1010.6212,0.5115501164963233,1,False,38954576447.53566,-0.04803030639418637,0.029757367535340196
131,2023-01-06,1051.44,1011.0898,0.4349591556571267,1,False,40113762096.06848,0.029757367535340196,-0.013308587585167952
132,2023-01-09,1054.21,1011.6267999999999,0.4702327636169373,1,False,39579904579.84236,-0.013308587585167952,0.00826440290565067
133,2023-01-10,1053.35,1012.1350000000001,0.44861997794267683,1,False,39907008858.257385,0.00826440290565067,-0.011800749573453562
134,2023-01-11,1055.76,1012.5752,0.4797359443373207,1,False,39436076240.4955,-0.011800749573453562,0.0002061208183230523
135,2023-01-12,1056.39,1013.2392,0.47919886298011993,1,False,39444204836.80164,0.0002061208183230523,-0.01801852038175289
136,2023-01-13,1060.17,1014.0464000000002,0.5261587294122356,1,False,38733478628.0077,-0.01801852038175289,-0.03159869886984379
137,2023-01-16,1066.68,1015.4370000000001,0.6070273852964502,1,False,37509551100.65975,-0.03159869886984379,-0.12331924310488185
138,2023-01-17,1088.29,1017.699,0.9126582705657736,1,False,32883901649.722504,-0.12331924310488185,-0.05567171905171797
139,2023-01-18,1098.28,1020.0316,1.033618470114114,1,False,31053198315.754826,-0.05567171905171797,-0.056588666252977315
140,2023-01-19,1108.08,1022.4814,1.1497259816350238,1,False,29295939240.17706,-0.056588666252977315,-0.04588617408477336
141,2023-01-27,1117.1,1025.8786,1.238546600907938,1,False,27951660672.225353,-0.04588617408477336,0.14960244690168611
142,2023-01-30,1102.57,1028.8394,0.9622529949502848,1,False,32133297503.755898,0.14960244690168611,-0.03874231805127959
143,2023-01-31,1111.18,1032.2422,1.0445085844569264,1,False,30888379071.829,-0.03874231805127959,0.2979238197258811
144,2023-02-01,1075.97,1035.5236,0.4364787799677993,1,False,40090762950.04926,0.2979238197258811,0.006403474979457036
145,2023-02-02,1077.59,1038.2174,0.41951648698649713,1,False,40347483147.50725,0.006403474979457036,0.015393093313738504
146,2023-02-03,1077.15,1040.3752,0.37848031199411664,1,False,40968555720.57132,0.015393093313738504,-0.05684347386640343
147,2023-02-06,1089.29,1042.7744,0.5323509615305729,1,False,38639760694.12473,-0.05684347386640343,0.15810940409971574
148,2023-02-07,1065.84,1044.8782,0.1286900913633591,1,False,44749070232.02841,0.15810940409971574,-0.0212528609620527
149,2023-02-08,1072.22,1047.2802000000001,0.19152861015607073,1,False,43798024464.20598,-0.0212528609620527,0.05759161732082663
150,2023-02-09,1064.03,1049.6408000000001,0.02486594641188412,1,False,46320423528.55673,0.05759161732082663,0.05616488272874842
151,2023-02-10,1055.3,1051.7926,-0.14702852161187427,1,False,48922004683.98408,0.05616488272874842,0.06374847773435999
152,2023-02-13,1043.7,1053.2374,-0.3530908418600252,-1,True,52040708010.30129,0.06374847773435999,0.026273234286134484
153,2023-02-14,1038.64,1053.8964,-0.4434310854436137,-1,False,53407985724.272255,0.026273234286134484,-0.04135850272837538
154,2023-02-15,1048.2,1054.2172,-0.2974839655769444,-1,False,51199111400.977905,-0.04135850272837538,-0.046193903633744204
155,2023-02-16,1058.29,1054.4145999999998,-0.14121540574567823,1,True,48834024582.787796,-0.046193903633744204,-0.0027386503163587816
156,2023-02-17,1059.31,1054.8752,-0.13237883776864603,1,False,48700285265.91507,-0.0027386503163587816,-0.1337563045589203
157,2023-02-20,1086.69,1055.0087999999998,0.2980192060809578,1,False,42186315077.78104,-0.1337563045589203,0.02397886378087688
158,2023-02-21,1082.23,1054.78,0.23118101082813527,1,False,43197894980.4483,0.02397886378087688,0.1553064809454603
159,2023-02-22,1054.28,1054.8917999999999,-0.21209750768802432,-1,True,49906808034.11329,0.1553064809454603,0.004181109891142176
160,2023-02-23,1053.66,1055.1446,-0.22588470205762815,-1,False,50115473882.82005,0.004181109891142176,0.06621753906570627
161,2023-02-24,1039.56,1054.9252000000001,-0.4451497457866654,-1,False,53433997232.45207,0.06621753906570627,0.07918862398423498
162,2023-02-27,1021.25,1054.3139999999999,-0.7247290259295526,-1,False,57665361947.26737,0.07918862398423498,-0.014833296434586307
163,2023-02-28,1024.68,1054.1662,-0.6682122706413269,-1,False,56809994539.49584,-0.014833296434586307,-0.06736727283745447
164,2023-03-01,1040.55,1054.0282,-0.41534173046191536,-1,False,52982860137.45933,-0.06736727283745447,0.012109299559416309
165,2023-03-02,1037.61,1053.7718,-0.45773324605571186,-1,False,53624445462.37848,0.012109299559416309,0.05452112007932297
166,2023-03-03,1024.77,1053.1608,-0.6509087730331027,-1,False,56548110292.61993,0.05452112007932297,-0.012328381405284139
167,2023-03-06,1027.18,1052.6548,-0.6048461483977193,-1,False,55850963621.18443,-0.012328381405284139,-0.045679277637990956
168,2023-03-07,1037.84,1052.6436,-0.4362784254865181,-1,False,53299731947.583015,-0.045679277637990956,-0.04852870859540115
169,2023-03-08,1049.18,1053.1645999999998,-0.2653759783225256,-1,False,50713164787.68577,-0.04852870859540115,-0.02842054448117315
170,2023-03-09,1055.95,1053.906,-0.17014513508629464,1,True,49271869032.05628,-0.02842054448117315,0.0172631137653656
171,2023-03-10,1053.0,1054.5138,-0.22634596016440134,-1,True,50122454912.58887,0.0172631137653656,0.004050552729687684
172,2023-03-13,1052.8,1055.163,-0.23976035688606467,-1,False,50325478559.1537,0.004050552729687684,0.065408200300618
173,2023-03-14,1040.13,1056.2614,-0.4572530321363291,-1,False,53617177540.97528,0.065408200300618,-0.09322596179570974
174,2023-03-15,1062.19,1057.4137999999998,-0.1269859090819072,1,True,48618664595.94653,-0.09322596179570974,0.07584957543356663
175,2023-03-16,1047.4,1058.0486,-0.3706439243342493,-1,True,52306369663.69605,0.07584957543356663,0.01360695330397066
176,2023-03-17,1045.14,1058.7656,-0.4176701361104913,-1,False,53018099993.21019,0.01360695330397066,0.10082962741170598
177,2023-03-20,1023.1,1059.0858,-0.7708832703258708,-1,False,58363895261.60214,0.10082962741170598,-0.03915822554587489
178,2023-03-21,1032.43,1058.8564,-0.6198781077951893,-1,False,56078468687.21251,-0.03915822554587489,-0.035070322258838216
179,2023-03-22,1040.54,1058.7402,-0.4899328530710602,-1,False,54111778718.5698,-0.035070322258838216,-0.02109422771727809
180,2023-03-23,1045.1,1058.5258,-0.4145139933114025,-1,False,52970332536.09333,-0.02109422771727809,-0.008047394323223989
181,2023-03-24,1046.79,1058.4328,-0.3863488150792766,-1,False,52544059382.74309,-0.008047394323223989,-0.025021453330020704
182,2023-03-27,1052.25,1058.3936,-0.2994806445048994,-1,False,51229330653.127945,-0.025021453330020704,-0.009432509396575917
183,2023-03-28,1054.29,1058.4124,-0.26755273747025005,-1,False,50746109510.36202,-0.009432509396575917,-0.009557191921189978
184,2023-03-29,1056.33,1058.4238,-0.23550793625786082,-1,False,50261119202.51777,-0.009557191921189978,-0.014503135607409678
185,2023-03-30,1059.44,1058.4848000000002,-0.1873443757251878,1,True,49532175374.943474,-0.014503135607409678,-0.024667272255135764
186,2023-03-31,1064.64,1058.5742,-0.10661472913342321,1,False,48310351719.58061,-0.024667272255135764,-0.07120276655508839
187,2023-04-03,1079.28,1058.8262,0.1206654640263342,1,False,44870521023.8971,-0.07120276655508839,0.003373777458562932
188,2023-04-04,1078.45,1058.6294,0.11066311357396025,1,False,45021904176.2815,0.003373777458562932,-0.01464771979013979
189,2023-04-05,1080.86,1058.281,0.1542362081536005,1,False,44362435939.48881,-0.01464771979013979,0.04961586051986022
190,2023-04-06,1070.91,1057.5376,0.008804054529425521,1,False,46563516373.38372,0.04961586051986022,0.0012948991652463882
191,2023-04-07,1069.71,1056.5898,0.00482017457982384,1,False,46623811431.86655,0.0012948991652463882,0.018539979201749546
192,2023-04-10,1065.35,1055.8454,-0.05229368880552805,1,False,47488215926.119644,0.018539979201749546,-0.024892263079463794
193,2023-04-11,1069.46,1055.011,0.02581057774014408,1,False,46306126762.11229,-0.024892263079463794,-0.0006216195564391347
194,2023-04-12,1069.45,1054.8806000000002,0.027712477605058402,1,False,46277341968.13401,-0.0006216195564391347,0.025232580726486376
195,2023-04-13,1064.3,1054.6148,-0.04944083900815297,1,False,47445038735.15217,0.025232580726486376,0.05505025411763187
196,2023-04-14,1052.89,1054.1296,-0.22201455698366596,-1,True,50056900174.14318,0.05505025411763187,-0.0077831195713732315
197,2023-04-17,1053.81,1053.42,-0.19627256346315672,1,True,49667301334.71553,-0.0077831195713732315,-0.006866057013689142
198,2023-04-18,1055.02,1053.2036,-0.17374042087745384,1,False,49326282812.03529,-0.006866057013689142,0.02702207539542889
199,2023-04-19,1048.98,1052.7388,-0.26180912625028435,-1,True,50659181345.15836,0.02702207539542889,-0.002669241521995658
200,2023-04-20,1049.25,1052.4432000000002,-0.25287461990811466,-1,False,50523959754.84156,-0.002669241521995658,0.02882792677606072
201,2023-04-21,1042.91,1052.1953999999998,-0.34911012121252033,-1,False,51980460767.090775,0.02882792677606072,0.006913743779380033
202,2023-04-24,1041.36,1052.1486,-0.37285543580508534,-1,False,52339840354.36856,0.006913743779380033,0.029389946885967966
203,2023-04-25,1034.85,1052.0728,-0.47449334370253465,-1,False,53878105482.403496,0.029389946885967966,-0.02705899997958805
204,2023-04-26,1040.8,1051.9248,-0.37816622263718863,-1,False,52420217827.2549,-0.02705899997958805,0.003634018573263953
205,2023-04-27,1039.63,1051.5516,-0.39075288220833554,-1,False,52610713872.45368,0.003634018573263953,-0.044051073761395054
206,2023-04-28,1049.12,1051.3478,-0.23762466866565976,-1,False,50293155435.01858,-0.044051073761395054,0.036072643470093535
207,2023-05-04,1040.61,1050.4262,-0.3574949089890913,-1,False,52107362500.012,0.036072643470093535,-0.002470259615844239
208,2023-05-05,1040.31,1049.5878,-0.34899006773268004,-1,False,51978643786.74007,-0.002470259615844239,-0.060468855788761045
209,2023-05-08,1053.44,1049.5710000000001,-0.1413165034129197,1,True,48835554671.5043,-0.060468855788761045,-0.001604757680612523
210,2023-05-09,1053.77,1049.5731999999998,-0.1361384072690619,1,False,48757185440.058235,-0.001604757680612523,-0.02018242638268608
211,2023-05-10,1058.26,1049.9472,-0.0711199700265326,1,False,47773147134.287285,-0.02018242638268608,0.009295189061562681
212,2023-05-11,1057.12,1050.6645999999998,-0.10046040864030145,1,False,48217207568.96634,0.009295189061562681,-0.044305567400432455
213,2023-05-12,1066.9,1051.509,0.04069089063675892,1,False,46080916829.15886,-0.044305567400432455,0.008784636328922568
214,2023-05-15,1065.71,1052.0122,0.01394423904806777,1,False,46485720925.206345,0.008784636328922568,0.0018823403559382612
215,2023-05-16,1065.91,1052.5782000000002,0.00816271620288289,1,False,46573222873.67874,0.0018823403559382612,0.03174151766280864
216,2023-05-17,1060.44,1053.2916,-0.08951342685967113,1,False,48051527650.137535,0.03174151766280864,-0.03506375001119433
217,2023-05-18,1068.31,1054.1142,0.02181090128003322,1,False,46366660896.95712,-0.03506375001119433,0.009408025541815634
218,2023-05-19,1067.07,1054.6988000000001,-0.007011411789144488,1,False,46802879626.9644,0.009408025541815634,-0.016043693114311197
219,2023-05-22,1070.64,1055.128,0.042602268407981626,1,False,46051988589.363335,-0.016043693114311197,0.025894927231518317
220,2023-05-23,1065.85,1055.326,-0.03619072599575349,1,False,47244501482.75161,0.025894927231518317,0.02143486801954886
221,2023-05-24,1061.79,1055.5018,-0.10310158519689952,1,False,48257181136.68377,0.02143486801954886,-0.012897798545840278
222,2023-05-25,1064.63,1055.7384,-0.06197694974567909,1,False,47634769735.9927,-0.012897798545840278,0.006738437601948588
223,2023-05-26,1063.76,1056.211,-0.08318534475098432,1,False,47955753659.54187,0.006738437601948588,-0.054660407722112
224,2023-05-29,1074.98,1056.4668000000001,0.09001075573846531,1,False,45334472611.890144,-0.054660407722112,-0.012957261603790182
225,2023-05-30,1078.05,1057.0798,0.1288227820516118,1,False,44747061990.58802,-0.012957261603790182,0.018596286512964744
226,2023-05-31,1075.17,1057.6804000000002,0.07384144758456442,1,False,45579191175.978386,0.018596286512964744,-0.011089605396362057
227,2023-06-01,1078.39,1058.7862,0.10723843009626927,1,False,45073735931.55144,-0.011089605396362057,-0.05983998540306901
228,2023-06-02,1090.84,1059.9544,0.28545150232240973,1,False,42376524231.34561,-0.05983998540306901,-0.0329160343242082
229,2023-06-05,1097.82,1061.1,0.3776146632183882,1,False,40981657105.206,-0.0329160343242082,-0.05382092516127224
230,2023-06-06,1108.31,1062.3642000000002,0.5233501098442733,1,False,38775986405.16179,-0.05382092516127224,0.00015413944563991144
231,2023-06-07,1109.54,1063.6192,0.5229551970816265,1,False,38781963314.21042,0.00015413944563991144,0.05672320452138391
232,2023-06-08,1101.32,1064.6006,0.3776051853120834,1,False,40981800551.023186,0.05672320452138391,-0.03001565770529413
233,2023-06-09,1107.53,1065.6654,0.45888139116734994,1,False,39751704853.53704,-0.03001565770529413,-0.04388111046959342
234,2023-06-12,1116.02,1066.8591999999999,0.574135891120942,1,False,38007355901.50431,-0.04388111046959342,-0.03258105950717005
235,2023-06-13,1122.46,1068.1196,0.6559554969376137,1,False,36769035977.167206,-0.03258105950717005,0.03963426924722424
236,2023-06-14,1117.42,1069.1752,0.5596662874974832,1,False,38226349849.04713,0.03963426924722424,0.007528841378982465
237,2023-06-15,1116.97,1069.9289999999999,0.540650448150408,1,False,38514149973.55809,0.007528841378982465,0.015428106043866352
238,2023-06-16,1115.22,1070.6644000000001,0.50138980093889,1,False,39108350363.53952,0.015428106043866352,0.0630317701933596
