time,VNINDEX,sign,cross,asset_allocation
2021-12-21,1478.74,1,False,0.3877043102223545
2021-12-22,1477.67,1,False,0.3937361613067537
2021-12-23,1456.96,1,False,0.4414075358723186
2021-12-24,1477.03,1,False,0.4015949797812147
2021-12-27,1488.88,1,False,0.37997499939360957
2021-12-28,1494.39,1,False,0.37233274888857293
2021-12-29,1485.82,1,False,0.3948783407774962
2021-12-30,1485.97,1,False,0.3989368245245033
2021-12-31,1498.28,1,False,0.37700022176560033
2022-01-04,1525.58,1,False,0.32394886570360293
2022-01-05,1522.5,1,False,0.3362876091935697
2022-01-06,1528.57,1,False,0.3277136832840718
2022-01-07,1528.48,1,False,0.3318271752953116
2022-01-10,1503.71,1,False,0.38804562134216736
2022-01-11,1492.31,1,False,0.4150447169543273
2022-01-12,1510.51,1,False,0.3781437006441595
2022-01-13,1496.05,1,False,0.4117009075064191
2022-01-14,1496.02,1,False,0.41383107005367425
2022-01-17,1452.84,-1,True,0.5071861583614297
2022-01-18,1438.94,-1,False,0.5360490379184528
2022-01-19,1442.79,-1,False,0.5269007737540411
2022-01-20,1465.3,-1,False,0.478163451642971
2022-01-21,1472.89,-1,False,0.4621824680432305
2022-01-24,1439.71,-1,False,0.5325817847279737
2022-01-25,1479.58,1,True,0.44636650923619103
2022-01-26,1481.58,1,False,0.4426904845231868
2022-01-27,1470.76,-1,True,0.46590267262199736
2022-01-28,1478.96,1,True,0.4485395522413913
2022-02-07,1497.66,1,False,0.4100038808980121
2022-02-08,1500.99,1,False,0.4051198400515609
2022-02-09,1505.38,1,False,0.3974208487385342
2022-02-10,1506.79,1,False,0.3951434199720716
2022-02-11,1501.71,1,False,0.40618405505331057
2022-02-14,1471.96,-1,True,0.4697004085338179
2022-02-15,1492.75,1,True,0.4250185382181828
2022-02-16,1492.1,1,False,0.4270178937119061
2022-02-17,1507.99,1,False,0.39359279331099506
2022-02-18,1504.84,1,False,0.40140180115248814
2022-02-21,1510.84,1,False,0.3913322568461468
2022-02-22,1503.47,1,False,0.4111867751470063
2022-02-23,1512.3,1,False,0.3949021632541333
2022-02-24,1494.85,1,False,0.4345115785899172
2022-02-25,1498.89,1,False,0.4271010558121643
2022-02-28,1490.13,1,False,0.4472241183951102
2022-03-01,1498.78,1,False,0.4294685768539088
2022-03-02,1485.52,-1,True,0.45859696874144606
2022-03-03,1505.0,1,True,0.41768727931723926
2022-03-04,1505.33,1,False,0.4182165714345114
2022-03-07,1499.05,1,False,0.4326512597325647
2022-03-08,1473.71,-1,True,0.48737278797476025
2022-03-09,1473.74,-1,False,0.4870912496145092
2022-03-10,1479.08,-1,False,0.4755875922146412
2022-03-11,1466.54,-1,False,0.5031601598098365
2022-03-14,1446.25,-1,False,0.5457686083862056
2022-03-15,1452.74,-1,False,0.5301479938875854
2022-03-16,1459.33,-1,False,0.5143575901009385
2022-03-17,1461.34,-1,False,0.5089442571372137
2022-03-18,1469.1,-1,False,0.49140788238107
2022-03-21,1494.95,1,True,0.43528082801731094
2022-03-22,1503.78,1,False,0.41521363997047755
2022-03-23,1502.34,1,False,0.4174590166774671
2022-03-24,1498.26,1,False,0.42498215479931967
2022-03-25,1498.5,1,False,0.42316385012803526
2022-03-28,1483.18,-1,True,0.45545283496134625
2022-03-29,1497.76,1,True,0.42411328410599025
2022-03-30,1490.51,1,False,0.43894819001153884
2022-03-31,1492.15,1,False,0.43522755229683374
2022-04-01,1516.44,1,False,0.3835076561108546
2022-04-04,1524.7,1,False,0.3687316566929899
2022-04-05,1520.03,1,False,0.38235768019321337
2022-04-06,1522.9,1,False,0.37961203147685485
2022-04-07,1502.35,1,False,0.4257215178469336
2022-04-08,1482.0,-1,True,0.4701876864650223
2022-04-12,1455.25,-1,False,0.52879271153493
2022-04-13,1477.2,-1,False,0.48115295589290086
2022-04-14,1472.12,-1,False,0.49174486214149393
2022-04-15,1458.56,-1,False,0.5205830529500024
2022-04-18,1432.6,-1,False,0.5747960795999909
2022-04-19,1406.45,-1,False,0.6274779707061506
2022-04-20,1384.72,-1,False,0.669502118901013
2022-04-21,1370.21,-1,False,0.6950714327790357
2022-04-22,1379.23,-1,False,0.6700119199010373
2022-04-25,1310.92,-1,False,0.8096856992373348
2022-04-26,1341.34,-1,False,0.7381481013052988
2022-04-27,1353.77,-1,False,0.7052089794277759
2022-04-28,1350.99,-1,False,0.7051175877446788
2022-04-29,1366.8,-1,False,0.6647627454581371
2022-05-04,1348.68,-1,False,0.6972410106967261
2022-05-05,1360.68,-1,False,0.664748885108093
2022-05-06,1329.26,-1,False,0.7252488799104628
2022-05-09,1269.62,-1,False,0.8438986739110108
2022-05-10,1293.56,-1,False,0.7833337087178144
2022-05-11,1301.53,-1,False,0.7575248706656093
2022-05-12,1238.84,-1,False,0.8824070576902431
2022-05-13,1182.77,-1,False,0.9901491893427776
2022-05-16,1171.95,-1,False,1.0
2022-05-17,1228.37,-1,False,0.8658305121745856
2022-05-18,1240.76,-1,False,0.8275382632288386
2022-05-19,1241.64,-1,False,0.8144831128960165
2022-05-20,1240.71,-1,False,0.8064051276364992
2022-05-23,1218.81,-1,False,0.8427915784513147
2022-05-24,1233.38,-1,False,0.8005954752887294
2022-05-25,1268.43,-1,False,0.7161075459210724
2022-05-26,1268.57,-1,False,0.7081083914024259
2022-05-27,1285.45,-1,False,0.6643057870426523
2022-05-30,1293.92,-1,False,0.6387979784679467
2022-05-31,1292.68,-1,False,0.6341781505441921
2022-06-01,1299.52,-1,False,0.6120197821845995
2022-06-02,1288.62,-1,False,0.6266887970255695
2022-06-03,1287.98,-1,False,0.6187277584695408
2022-06-06,1290.01,-1,False,0.6051346533006694
2022-06-07,1291.35,-1,False,0.5932706267996806
2022-06-08,1307.91,-1,False,0.5491518332045475
2022-06-09,1307.8,-1,False,0.5417937198753959
2022-06-10,1284.08,-1,False,0.5839083934814774
2022-06-13,1227.04,-1,False,0.6960269306601347
2022-06-14,1230.31,-1,False,0.6776039266371678
2022-06-15,1213.93,-1,False,0.6999749647427351
2022-06-16,1236.63,-1,False,0.638336688693073
2022-06-17,1217.3,-1,False,0.6670869529059964
2022-06-20,1180.4,-1,False,0.7321656277179283
2022-06-21,1172.47,-1,False,0.7350511793425349
2022-06-22,1169.27,-1,False,0.7284358941485071
2022-06-23,1188.88,-1,False,0.6744294733413494
2022-06-24,1185.48,-1,False,0.6691573426936903
2022-06-27,1202.82,-1,False,0.6199401059623767
2022-06-28,1218.1,-1,False,0.5764333334488366
2022-06-29,1218.09,-1,False,0.5671637912215479
2022-06-30,1197.6,-1,False,0.6024925240736962
2022-07-01,1198.9,-1,False,0.5916286084555069
2022-07-04,1195.53,-1,False,0.5913609304452989
2022-07-05,1181.29,-1,False,0.613626716517726
2022-07-06,1149.61,-1,False,0.675248533401712
2022-07-07,1166.48,-1,False,0.6311397019331729
2022-07-08,1171.31,-1,False,0.6127764706697674
2022-07-11,1155.29,-1,False,0.6389941890482449
2022-07-12,1174.82,-1,False,0.588383120865718
2022-07-13,1173.92,-1,False,0.5827627489232241
2022-07-14,1182.17,-1,False,0.5571639818013602
2022-07-15,1179.25,-1,False,0.5569902942898823
2022-07-18,1176.49,-1,False,0.5589337752474945
2022-07-19,1178.33,-1,False,0.5499578991867444
2022-07-20,1194.14,-1,False,0.5110670563735084
2022-07-21,1198.47,-1,False,0.49994109351231664
2022-07-22,1194.76,-1,False,0.5084950951686287
2022-07-25,1188.5,-1,False,0.5227690900333692
2022-07-26,1185.07,-1,False,0.528321892769402
2022-07-27,1191.04,-1,False,0.5132392331068325
2022-07-28,1208.12,-1,False,0.474797552262183
2022-07-29,1206.33,-1,False,0.4771849975571134
2022-08-01,1231.35,1,True,0.42354284407452725
2022-08-02,1241.62,1,False,0.40165821762828646
2022-08-03,1249.76,1,False,0.3832209201193377
2022-08-04,1254.15,1,False,0.3730890042378021
2022-08-05,1252.74,1,False,0.37472582495070894
2022-08-08,1256.75,1,False,0.3644314830921057
2022-08-09,1258.85,1,False,0.3584182568530767
2022-08-10,1256.5,1,False,0.3616442533256179
2022-08-11,1252.07,1,False,0.3696551025146142
2022-08-12,1262.33,1,False,0.3463242351685596
2022-08-15,1274.2,1,False,0.3199328292786031
2022-08-16,1274.69,1,False,0.3181500417543046
2022-08-17,1275.28,1,False,0.3154589681662411
2022-08-18,1273.66,1,False,0.31748864317568315
2022-08-19,1269.18,1,False,0.3265455156569982
2022-08-22,1260.43,1,False,0.34694145388141784
2022-08-23,1270.81,1,False,0.3262158992075348
2022-08-24,1277.16,1,False,0.31520255169044276
2022-08-25,1288.88,1,False,0.29208392095442315
2022-08-26,1282.57,1,False,0.30857643809794444
2022-08-29,1270.8,1,False,0.3379820369863443
2022-08-30,1279.39,1,False,0.324009937870981
2022-08-31,1280.51,1,False,0.3264025807971782
2022-09-05,1277.35,1,False,0.3370780822819681
2022-09-06,1277.4,1,False,0.34095118384714795
2022-09-07,1243.17,1,False,0.41683010329425885
2022-09-08,1234.6,1,False,0.43610465257300113
2022-09-09,1248.78,1,False,0.40672460870499316
2022-09-12,1249.62,1,False,0.4071586109157189
2022-09-13,1248.4,1,False,0.4119447630399904
2022-09-14,1240.77,1,False,0.43042840609439603
2022-09-15,1245.66,1,False,0.42262632842792414
2022-09-16,1234.03,-1,True,0.45146971686769954
2022-09-19,1205.43,-1,False,0.5150952206047963
2022-09-20,1218.93,-1,False,0.48792113807334225
2022-09-21,1210.55,-1,False,0.5084630431091541
2022-09-22,1214.7,-1,False,0.5012028185021812
2022-09-23,1203.28,-1,False,0.5272065677268685
2022-09-26,1174.35,-1,False,0.589520968977072
2022-09-27,1166.54,-1,False,0.605884411610816
2022-09-28,1143.62,-1,False,0.6540980723718182
2022-09-29,1126.07,-1,False,0.6898421825893221
2022-09-30,1132.11,-1,False,0.6740747350074332
2022-10-03,1086.44,-1,False,0.7681289047204894
2022-10-04,1078.14,-1,False,0.78105281486384
2022-10-05,1104.26,-1,False,0.720836524101417
2022-10-06,1074.52,-1,False,0.7804555204041687
2022-10-07,1035.91,-1,False,0.8573531755794501
2022-10-10,1042.48,-1,False,0.8359501962972081
2022-10-11,1006.2,-1,False,0.9058527060600927
2022-10-12,1034.81,-1,False,0.8353797562657456
2022-10-13,1050.99,-1,False,0.7920821884106688
2022-10-14,1061.85,-1,False,0.7604238495043198
2022-10-17,1051.58,-1,False,0.7738913452509247
2022-10-18,1063.66,-1,False,0.7395402002127569
2022-10-19,1060.07,-1,False,0.738796072669816
2022-10-20,1058.45,-1,False,0.7336244295599689
2022-10-21,1019.82,-1,False,0.8070331747478287
2022-10-24,986.15,-1,False,0.8684336591670632
2022-10-25,997.7,-1,False,0.831957982348845
2022-10-26,993.36,-1,False,0.8291928425152385
2022-10-27,1028.01,-1,False,0.743467443770293
2022-10-28,1027.36,-1,False,0.7341368293756266
2022-10-31,1027.94,-1,False,0.7222377188635906
2022-11-01,1033.75,-1,False,0.6994578004317503
2022-11-02,1023.19,-1,False,0.7120516609896987
2022-11-03,1019.81,-1,False,0.7084999462911443
2022-11-04,997.15,-1,False,0.7454460087389512
2022-11-07,975.19,-1,False,0.7794172935587493
2022-11-08,981.65,-1,False,0.7523930760621367
2022-11-09,985.59,-1,False,0.7315068279549404
2022-11-10,947.24,-1,False,0.8001740340202297
2022-11-11,954.53,-1,False,0.7702668637146439
2022-11-14,941.04,-1,False,0.7849150880305494
2022-11-15,911.9,-1,False,0.8321918757558231
2022-11-16,942.9,-1,False,0.7520500323985685
2022-11-17,969.26,-1,False,0.6834698866569879
2022-11-18,969.33,-1,False,0.67121430526728
2022-11-21,960.65,-1,False,0.6774960757883943
2022-11-22,952.12,-1,False,0.6831363719840752
2022-11-23,946.0,-1,False,0.6836227836434015
2022-11-24,947.71,-1,False,0.6670141860682693
2022-11-25,971.46,-1,False,0.604206442983718
2022-11-28,1005.69,-1,False,0.5214237698073069
2022-11-29,1032.16,-1,False,0.4560085483708892
2022-11-30,1048.42,1,True,0.4137721635659909
2022-12-01,1036.28,1,False,0.4323355036331443
2022-12-02,1080.01,1,False,0.33229106388581864
2022-12-05,1093.67,1,False,0.2992133385078638
2022-12-06,1048.69,1,False,0.39152110411548446
2022-12-07,1041.02,1,False,0.40368789263772875
2022-12-08,1050.53,1,False,0.3798203698634409
2022-12-09,1051.81,1,False,0.3735702182658627
2022-12-12,1032.07,1,False,0.41396577533065615
2022-12-13,1047.45,1,False,0.37932832743690936
2022-12-14,1050.43,1,False,0.37054303118925236
2022-12-15,1055.32,1,False,0.3591212364818275
2022-12-16,1052.48,1,False,0.3659894730641423
2022-12-19,1038.4,1,False,0.3963055236960008
2022-12-20,1023.13,1,False,0.4301087517715261
2022-12-21,1018.88,1,False,0.4386229049214637
2022-12-22,1022.61,1,False,0.4293156798674953
2022-12-23,1020.34,1,False,0.4324338254912631
2022-12-26,985.21,-1,True,0.505639429923803
2022-12-27,1004.57,-1,False,0.4611524707806496
2022-12-28,1015.66,1,True,0.4352115262670959
2022-12-29,1009.29,1,False,0.4468776096440318
2022-12-30,1007.09,-1,True,0.4510907229212078
2023-01-03,1043.9,1,True,0.3738734134230556
2023-01-04,1046.35,1,False,0.3706747045146629
2023-01-05,1055.82,1,False,0.352871084884249
2023-01-06,1051.44,1,False,0.36337159944974395
2023-01-09,1054.21,1,False,0.3585356366925043
2023-01-10,1053.35,1,False,0.361498719650165
2023-01-11,1055.76,1,False,0.35723276378844926
2023-01-12,1056.39,1,False,0.35730639689805344
2023-01-13,1060.17,1,False,0.35086826430301465
2023-01-16,1066.68,1,False,0.3397812836763193
2023-01-17,1088.29,1,False,0.29787971295215054
2023-01-18,1098.28,1,False,0.281296237261472
2023-01-19,1108.08,1,False,0.2653780583728643
2023-01-27,1117.1,1,False,0.2532008745880878
2023-01-30,1102.57,1,False,0.29108034498411284
2023-01-31,1111.18,1,False,0.2798032176802622
2023-02-01,1075.97,1,False,0.3631632610631581
2023-02-02,1077.59,1,False,0.365488767918834
2023-02-03,1077.15,1,False,0.37111477062853204
2023-02-06,1089.29,1,False,0.35001931786287277
2023-02-07,1065.84,1,False,0.4053606636335605
2023-02-08,1072.22,1,False,0.39674558980987107
2023-02-09,1064.03,1,False,0.4195948099919269
2023-02-10,1055.3,1,False,0.44316130328871484
2023-02-13,1043.7,-1,True,0.47141216176414535
2023-02-14,1038.64,-1,False,0.4837976839355079
2023-02-15,1048.2,-1,False,0.46378853610447945
2023-02-16,1058.29,1,True,0.4423643331612338
2023-02-17,1059.31,1,False,0.44115285194027587
2023-02-20,1086.69,1,False,0.38214587671911604
2023-02-21,1082.23,1,False,0.3913093006413876
2023-02-22,1054.28,-1,True,0.45208217108523074
2023-02-23,1053.66,-1,False,0.4539723763223642
2023-02-24,1039.56,-1,False,0.4840333098862418
2023-02-27,1021.25,-1,False,0.5223632416586681
2023-02-28,1024.68,-1,False,0.5146148728486136
2023-03-01,1040.55,-1,False,0.4799466723032092
2023-03-02,1037.61,-1,False,0.48575849033067375
2023-03-03,1024.77,-1,False,0.512242587311543
2023-03-06,1027.18,-1,False,0.5059274653231369
2023-03-07,1037.84,-1,False,0.4828170641699562
2023-03-08,1049.18,-1,False,0.45938657555796547
2023-03-09,1055.95,1,True,0.44633055895326634
2023-03-10,1053.0,-1,True,0.45403561416943594
2023-03-13,1052.8,-1,False,0.45587470936578534
2023-03-14,1040.13,-1,False,0.48569265366796854
2023-03-15,1062.19,1,True,0.44041348889266163
2023-03-16,1047.4,-1,True,0.4738186650403857
2023-03-17,1045.14,-1,False,0.48026589349013993
2023-03-20,1023.1,-1,False,0.5286909245893003
2023-03-21,1032.43,-1,False,0.5079883261201761
2023-03-22,1040.54,-1,False,0.49017301181941375
2023-03-23,1045.1,-1,False,0.47983319068723096
2023-03-24,1046.79,-1,False,0.4759717837924
2023-03-27,1052.25,-1,False,0.46406227801783173
2023-03-28,1054.29,-1,False,0.4596850062198322
2023-03-29,1056.33,-1,False,0.45529170839209576
2023-03-30,1059.44,1,True,0.448688551004356
2023-03-31,1064.64,1,False,0.4376206283589692
2023-04-03,1079.28,1,False,0.40646082891823443
2023-04-04,1078.45,1,False,0.4078321373006276
2023-04-05,1080.86,1,False,0.40185832643203423
2023-04-06,1070.91,1,False,0.42179687310503045
2023-04-07,1069.71,1,False,0.42234305752391765
2023-04-10,1065.35,1,False,0.4301732890264145
2023-04-11,1069.46,1,False,0.4194653023462108
2023-04-12,1069.45,1,False,0.4192045545110247
2023-04-13,1064.3,1,False,0.42978216727363483
2023-04-14,1052.89,-1,True,0.4534417847972749
2023-04-17,1053.81,1,True,0.44991259316754084
2023-04-18,1055.02,1,False,0.4468234676516758
2023-04-19,1048.98,-1,True,0.4588975650830065
2023-04-20,1049.25,-1,False,0.4576726566479441
2023-04-21,1042.91,-1,False,0.4708664104811964
2023-04-24,1041.36,-1,False,0.4741218601975796
2023-04-25,1034.85,-1,False,0.48805627648626293
2023-04-26,1040.8,-1,False,0.4748499617107833
2023-04-27,1039.63,-1,False,0.4765755752911539
2023-04-28,1049.12,-1,False,0.4555819094711241
2023-05-04,1040.61,-1,False,0.47201595326290025
2023-05-05,1040.31,-1,False,0.47084995131552076
2023-05-08,1053.44,1,True,0.4423781935112775
2023-05-09,1053.77,1,False,0.44166828370750477
2023-05-10,1058.26,1,False,0.4327543460860107
2023-05-11,1057.12,1,False,0.4367768795500936
2023-05-12,1066.9,1,False,0.4174252320742359
2023-05-15,1065.71,1,False,0.4210921609325241
2023-05-16,1065.91,1,False,0.42188479970061665
2023-05-17,1060.44,1,False,0.43527606352198434
2023-05-18,1068.31,1,False,0.4200136524447927
2023-05-19,1067.07,1,False,0.42396515161490456
2023-05-22,1070.64,1,False,0.4171631848312326
2023-05-23,1065.85,1,False,0.4279655951461059
2023-05-24,1061.79,1,False,0.4371389811949703
2023-05-25,1064.63,1,False,0.43150085067898425
2023-05-26,1063.76,1,False,0.4344084922364716
2023-05-29,1074.98,1,False,0.4106635469328781
2023-05-30,1078.05,1,False,0.40534247192412853
2023-05-31,1075.17,1,False,0.4128803366679029
2023-06-01,1078.39,1,False,0.40830165665833884
2023-06-02,1090.84,1,False,0.38386889148385483
2023-06-05,1097.82,1,False,0.37123344987577656
2023-06-06,1108.31,1,False,0.35125332215265115
2023-06-07,1109.54,1,False,0.35130746414500724
2023-06-08,1101.32,1,False,0.37123474928359335
2023-06-09,1107.53,1,False,0.36009189412078624
2023-06-12,1116.02,1,False,0.34429066193566693
2023-06-13,1122.46,1,False,0.33307330739137797
2023-06-14,1117.42,1,False,0.3462744245355913
2023-06-15,1116.97,1,False,0.34888146975151824
2023-06-16,1115.22,1,False,0.3542640500635845
2023-06-19,1105.4,1,False,0.3765939402549613
2023-06-20,1111.72,1,False,0.364674472353799
2023-06-21,1118.46,1,False,0.3521893289165018
2023-06-22,1125.3,1,False,0.33997272976129045
2023-06-23,1129.38,1,False,0.3337321071543662
2023-06-26,1132.03,1,False,0.33070362066993997
2023-06-27,1134.33,1,False,0.32875580835294027
2023-06-28,1138.35,1,False,0.32375135571548896
2023-06-29,1125.39,1,False,0.3549189516031225
2023-06-30,1120.18,1,False,0.36902445658765115
2023-07-03,1125.5,1,False,0.36081739681835656
2023-07-04,1132.0,1,False,0.35032467869976036
2023-07-05,1134.62,1,False,0.3486228875960268
2023-07-06,1126.22,1,False,0.37049018860471317
2023-07-07,1138.07,1,False,0.34929771338875215
2023-07-10,1149.02,1,False,0.3302709178670309
2023-07-11,1151.77,1,False,0.32917248512611197
2023-07-12,1154.2,1,False,0.3284612759145231
2023-07-13,1165.42,1,False,0.3095683193979063
2023-07-14,1168.4,1,False,0.30866263214977474
2023-07-17,1173.13,1,False,0.3036031712480892
2023-07-18,1174.09,1,False,0.3067356103578399
2023-07-19,1172.98,1,False,0.3141084503089122
2023-07-20,1172.81,1,False,0.3194875655334677
2023-07-21,1185.9,1,False,0.29629313600814955
2023-07-24,1190.72,1,False,0.2912691922534505
2023-07-25,1195.9,1,False,0.2856813055063704
2023-07-26,1200.84,1,False,0.2810640763982496
2023-07-27,1197.33,1,False,0.2942539320080527
2023-07-28,1207.67,1,False,0.27795069526980876
2023-07-31,1222.9,1,False,0.251562321331425
2023-08-01,1217.56,1,False,0.2696981562269357
2023-08-02,1220.43,1,False,0.2703539240383517
2023-08-03,1210.95,1,False,0.2972222125969789
2023-08-04,1225.98,1,False,0.27169837799253616
2023-08-07,1241.42,1,False,0.24546939807964818
2023-08-08,1242.23,1,False,0.2508264233713221
2023-08-09,1233.99,1,False,0.27555068903265156
2023-08-10,1220.61,1,False,0.3106875426638902
2023-08-11,1232.21,1,False,0.29168890097819433
2023-08-14,1236.84,1,False,0.28768325981572673
2023-08-15,1234.05,1,False,0.2991717574577345
2023-08-16,1243.26,1,False,0.2850177412480557
2023-08-17,1233.48,1,False,0.3119224132255459
2023-08-18,1177.99,1,False,0.43514785528408495
2023-08-21,1179.76,1,False,0.4340754106994973
2023-08-22,1180.49,1,False,0.4350079523758371
2023-08-23,1172.56,-1,True,0.4545701039179748
2023-08-24,1189.39,1,True,0.42125848513304187
2023-08-25,1183.37,1,False,0.4372476983156215
2023-08-28,1201.72,1,False,0.40167944128928956
2023-08-29,1204.43,1,False,0.39982605260695825
2023-08-30,1213.16,1,False,0.3850214662171295
2023-08-31,1224.05,1,False,0.36571443174297336
2023-09-05,1234.98,1,False,0.3466174681991595
2023-09-06,1245.5,1,False,0.3287493113138572
2023-09-07,1243.14,1,False,0.3385732675428713
2023-09-08,1241.48,1,False,0.34663522677265235
2023-09-11,1223.63,1,False,0.3895477367780923
2023-09-12,1245.44,1,False,0.3477397234167151
2023-09-13,1238.39,1,False,0.36789743687476806
2023-09-14,1223.81,1,False,0.40344966787136227
2023-09-15,1227.36,1,False,0.39977840765368555
2023-09-18,1211.81,1,False,0.43716193739972886
2023-09-19,1211.5,1,False,0.4410138153039056
2023-09-20,1226.11,1,False,0.4127122799236297
2023-09-21,1212.74,1,False,0.4443082472547848
2023-09-22,1193.05,-1,True,0.48863321355680855
2023-09-25,1153.2,-1,False,0.574406257255027
2023-09-26,1137.96,-1,False,0.6060927499974018
2023-09-27,1153.85,-1,False,0.5708450135658183
2023-09-28,1152.43,-1,False,0.5729821062880943
2023-09-29,1154.15,-1,False,0.5684415422411496
2023-10-02,1155.25,-1,False,0.5652987078688676
2023-10-03,1118.1,-1,False,0.6428170468445187
2023-10-04,1128.67,-1,False,0.6172382039758417
2023-10-05,1113.89,-1,False,0.6456948020222253
2023-10-06,1128.54,-1,False,0.6108360216637273
2023-10-09,1137.36,-1,False,0.5891372105352529
2023-10-10,1143.69,-1,False,0.5726572543339585
2023-10-11,1150.81,-1,False,0.5541151379278088
2023-10-12,1151.61,-1,False,0.5495260626557129
2023-10-13,1154.73,-1,False,0.5399234388914493
2023-10-16,1141.42,-1,False,0.5657370414389817
2023-10-17,1121.65,-1,False,0.6040336217441171
2023-10-18,1103.4,-1,False,0.6375791339360277
2023-10-19,1087.85,-1,False,0.6645687005575331
2023-10-20,1108.03,-1,False,0.6154095040420251
2023-10-23,1093.53,-1,False,0.6413075680976328
2023-10-24,1105.9,-1,False,0.6090471702362844
2023-10-25,1101.66,-1,False,0.6123745205185163
2023-10-26,1055.45,-1,False,0.7047147713215502
2023-10-27,1060.62,-1,False,0.6856074125152036
2023-10-30,1042.4,-1,False,0.7167897350247583
2023-10-31,1028.19,-1,False,0.7410756671159737
2023-11-01,1039.66,-1,False,0.7101670865197703
2023-11-02,1075.47,-1,False,0.6280653030392289
2023-11-03,1076.78,-1,False,0.6210796866174857
2023-11-06,1089.66,-1,False,0.5888660674375336
2023-11-07,1080.29,-1,False,0.6046937209149219
2023-11-08,1113.43,-1,False,0.5290989386436955
